	result.test_acc	feat.last_char	feat.tag_filter	feat.use_padding	feat.sample_per_class	feat.include_smaller_ngrams	feat.N	feat.grep_filter	feat.tag_limit_in_cluster	feat.shuffled	feat.uniq_lines	feat.tag_filter_len	feat.grep_filter_len	model.nb_epoch	model.activations	model.batch_size	model.input_dim	model.output_dim	model.loss	model.layers	model.optimizer
298	0.8921666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
305	0.8915	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
297	0.8915	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
219	0.8914166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
276	0.8913333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
263	0.89125	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
317	0.8911666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
205	0.8909999999999999	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
303	0.8909166666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
284	0.8905833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
231	0.8904166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
269	0.8898333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
226	0.88975	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
286	0.8895833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
287	0.8895833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
220	0.8893333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
908	0.8891666666666667	2.0	('VERB',)	True	30000.0	True	1.0	('<PAST',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	77.0	2.0	binary_crossentropy	(40, 40)	rmsprop
250	0.889	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
292	0.889	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
271	0.8889166666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
245	0.8883333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
329	0.88825	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
233	0.8880833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
304	0.8879166666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
227	0.8878333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
232	0.8878333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
212	0.8878333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
211	0.88775	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
214	0.8876666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
221	0.8875833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
714	0.8874166666666666	5.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	408.0	2.0	binary_crossentropy	(40, 40)	adagrad
256	0.8873333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
293	0.88725	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
279	0.887	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
272	0.8868333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
285	0.8865833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
217	0.8864166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
299	0.8864166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
915	0.8858333333333334	2.0	('VERB',)	True	30000.0	True	2.0	('<PAST',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	342.0	2.0	binary_crossentropy	(40, 40)	rmsprop
718	0.8855	7.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	548.0	2.0	binary_crossentropy	(40, 40)	adagrad
311	0.8849166666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
720	0.88475	8.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	601.0	2.0	binary_crossentropy	(40, 40)	adagrad
244	0.8846666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
711	0.8839166666666667	8.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7254.0	2.0	binary_crossentropy	(40, 40)	sgd
278	0.8835	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
277	0.8834166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
270	0.8833333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
705	0.8833333333333333	5.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	4494.0	2.0	binary_crossentropy	(40, 40)	sgd
703	0.88325	4.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3408.0	2.0	binary_crossentropy	(40, 40)	sgd
239	0.8828333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
213	0.8813333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
280	0.8808333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
206	0.8800833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
273	0.8741666666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
207	0.8720833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
281	0.8708333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
712	0.86925	4.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	331.0	2.0	binary_crossentropy	(40, 40)	adagrad
274	0.8644166666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
208	0.8520833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
862	0.851	2.0	('NOUN',)	True	30000.0	True	1.0	('<PLUR',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	172.0	2.0	binary_crossentropy	(40, 40)	rmsprop
215	0.8463333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
868	0.8461666666666666	2.0	('NOUN',)	True	30000.0	True	3.0	('<PLUR',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	2919.0	2.0	binary_crossentropy	(40, 40)	rmsprop
799	0.8425	1.0	('ADV', 'ADJ')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	45.0	2.0	binary_crossentropy	(40, 40)	rmsprop
865	0.8403333333333334	2.0	('NOUN',)	True	30000.0	True	2.0	('<PLUR',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	1145.0	2.0	binary_crossentropy	(40, 40)	rmsprop
275	0.8375833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
801	0.8375	1.0	('ADV', 'ADJ')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	45.0	2.0	binary_crossentropy	(40, 40)	rmsprop
800	0.8308333333333333	1.0	('ADV', 'ADJ')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	45.0	2.0	binary_crossentropy	(40, 40)	rmsprop
209	0.82125	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
359	0.8199166666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
706	0.8190833333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	sgd
369	0.81825	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
347	0.8153333333333334	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
352	0.8146666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
388	0.8143333333333334	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
708	0.8138333333333333	7.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	548.0	2.0	binary_crossentropy	(40, 40)	sgd
397	0.8131666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
358	0.8126666666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
346	0.812	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
337	0.812	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
354	0.8115	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
379	0.8115	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
336	0.8109999999999999	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
396	0.8106666666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
344	0.8105	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
373	0.8095	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
366	0.809	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
368	0.8088333333333333	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
400	0.8085	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
342	0.8085	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
360	0.8081666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
345	0.8073333333333333	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
357	0.8066666666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
398	0.8066666666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
355	0.8051666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
401	0.805	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
341	0.8045833333333333	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
710	0.8030833333333334	8.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	601.0	2.0	binary_crossentropy	(40, 40)	sgd
353	0.8028333333333333	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
351	0.79975	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
350	0.7980833333333334	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
704	0.7976666666666666	5.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	408.0	2.0	binary_crossentropy	(40, 40)	sgd
399	0.7975	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
343	0.7973333333333333	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
394	0.7954166666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
363	0.7931666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
338	0.7924166666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
374	0.7920833333333334	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
370	0.7915833333333333	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
348	0.79125	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
377	0.7905	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
389	0.7875	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
376	0.7874166666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
395	0.7848333333333334	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
340	0.78475	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
387	0.782	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
380	0.7796666666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
702	0.77875	4.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	331.0	2.0	binary_crossentropy	(40, 40)	sgd
381	0.7748333333333334	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
378	0.7746666666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
367	0.7745	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
386	0.7719166666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
375	0.7711666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
372	0.7706666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
365	0.7705	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
390	0.7704166666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
364	0.77025	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
362	0.7694166666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
